artist,text
kaczmarski,"Drży skała... na niej stoi niewzruszony, Trwały, bo prosty, cichy, kwadratowy Pomnik człowieczej myśli. Niepodległy Wzniesiony z blachy falistej i cegły Dumny ze swoich żółtych wodospadów Domek z napisem ""Ladies"" - ""Gentelmen""."
kaczmarski,"A gdy wyrośnie młody las Kiedy stwardnieją skóry kor Pnia przeznaczeniem - nagi maszt, Korzeń - sklepieniem lisich nor."
krawczyk,"W dali widać ogromne lotnisko Zaraz lot nasz się skończy Patrz - samolot bez trudu Sam, bezpiecznie, zakończył rejs"
kaczmarski,"Obie potężne i obie wspaniałe  Wbrew horyzontom posągowe pozy;  Na skale grozy - zachwyty zwietrzałe,  W skale zachwytu - ciemna ruda grozy."
krawczyk,"Będzie taka jak ty następna z pań Dosyć stały mam gust, choć jestem drań Będzie taka jak ty, przekonasz się Będzie miała twój wdzięk i oczy twe Będzie taka jak ty, to nie jest żart Chociaż takiej jak ty nie jestem wart Będę kochał ją tak, jak kocham cię Tylko gdzie szukać jej, no powiedź gdzie"
krawczyk,"Zawsze Ty, tak przyjazna  Przy mnie bądz, wciąż realna  Pomóż gdy, nie rozumie mnie nikt  Spokój daj w niepokoju  Ochroń przed, złem co boli  Jesteś Ty, tylko to liczy się"
kaczmarski,I morał stąd wynika Nie licz na wyrobnika!
kaczmarski,Tutaj był kiedyś Rzym mój Grecja moja W świątyniach stodół mieszkał Bogów zagon Stojąc w obejściu w pozłocistych zbrojach Na moje walki patrzyli z powagą
kaczmarski,"Ale ja o ciebie drżę! Złaź tu do mnie, błagam cię! Woła druh i odbezpiecza broń w rozpaczy: Dla twojego dobra przecież Towarzyszę ci po świecie! Dla mnie przyjaźń zawsze przyjaźń będzie znaczyć!"
krawczyk,Świt chyłkiem się przemyka I cichnie w krąg muzyka Łza żegna stare samochody Wiatr chłodem bije w twarze Lśnią farbą płachty gazet I aż pod niebo pną się domy
kaczmarski,"Staraj się wierna być ruinom I nadpalonych kartek strzeż. Jeżeli one gdzieś zaginą Zaginie wszystko, o czym wiesz."
krawczyk,"Ref: I pójdę z Tobą odmienioną, Bezdroży nocy, ścieżką dnia. Będziesz blisko, będziesz obok Przez chwile, która chwile trwa A potem zgubię Cię w podróży, Wśród ludzi nagle zginiesz gdzieś. I nic się, nie powtórzy, I będzie tak, będzie tak jak jest."
kaczmarski,"Przez siebie uwielbieni i znienawidzeni Depczą mylne szlaki wyschniętych strumieni Z tą prawdą tak niemiłą i świętym i łotrom: Bóg sprawił, że wciąż idą... Rozsądek - że dotrą!"
krawczyk,"Fajki ja nie palę Wódki nie piję, Ale z żalu, z żalu wielkiego  Ledwie co żyję. Ale z żalu, żalu wielkiego Ledwo co żyję"
kaczmarski,"A ja na to - ja w niebo ślę rakiety, Bez wysiłku wielkich rzek zawracam bieg! Żal mi ciebie, lecz niestety Również trudny kunszt baletu Najlepiej ja posiadłem na planecie tej!"
kaczmarski,"Lecz nic nie mówię cóż to da? Coś tylko we mnie w środku drży W kąciku siedzę cicho-sza, Myślę że smutno mi"
kaczmarski,"Takie wspomnienie nić pamięci mota. Świrus chirurgiem został, znanym w kraju I wie, gdzie życia kończy się istota; Ja pisze wiersze o śmierci Rodzaju..."
kaczmarski,"Przy stołach współczucia nurzają się w winie I obcym śpiewają o Tej, co nie zginie."
krawczyk,Ogrodowa gra kapela Będzie grała aż po świt Jej muzyka rozwesela Każdy bawi się jak nikt Ogrodowa gra kapela Aż zagony okrył kurz Pan dyrygent się udziela Bukiet z jarzyn dostał już Ogrodowa gra kapela Będzie grała aż po świt
kaczmarski,"Nam spalili tu stodołę, bróg i chlew, Ale to nie powód, żeby ostrzyć kosy, Źle ci radzi radość, źle ci radzi gniew I nie dojdziesz ty na Wołyń, student bosy!"
krawczyk,"Wkrótce zaczną się deszcze i słota Na to ona, przepraszam: ""Idiota!"" Uśmiechnąłem się - mów sobie zdrowo Ty wiesz swoje, a ja swoje wiem"
kaczmarski,"Głupi Jasiu głupi Jasiu,  rozumiałeś mowę ptasią, ale więcej już rozumiesz dziś w baśniach śpią prawdziwe dzieje,  woda życia nie istnieje, ale zawsze warto po nią iść. 	 W baśniach śpią prawdziwe dzieje,  woda życia nie istnieje, ale zawsze warto po nią iść!"
kaczmarski,"Wino pomaga mi w myśleniu, z góry oglądam co się dzieje! Kapelusz zsuwa mi się z głowy, policzki świecą, wzrok mętnieje!"
kaczmarski,"Gdy wrócą, przygnani kolejną zawieją Zobaczą, że synów swych nie rozumieją."
kaczmarski,"Z odwagi śmieją się karzełka, Gdy z muchą ciężki bój wygrywa, Myśląc, że sztuczka to niewielka, Nie wiedząc - jak jest zaraźliwa..."
kaczmarski,"Stach! Pieniądze ci posyłam jakeś chciał! Na dziewuchy nie wydawaj, przyjdą same, Ale sobie nic nie żałuj, będziesz miał! Już się o to postarają tata z mamą!"
kaczmarski,"W moim fotelu inny chłopak I z mojej szklanki pije dżin, W moich pantoflach grzeje stopy, Śpi w moim łóżku, skurwysyn. Do mego kota strzela z procy, Używa moich ubrań dwóch, Nawiedzam zatem go po nocach, Zjawiam się przed nim jako duch."
krawczyk,"I lata minęły, i zmienił się świat, I prysły złudzenia, że jestem coś wart, I choć za wygraną nie chciałem wciąż dać, To bliski już łez, myślałem znów tak:"
kaczmarski,"Krzywdę robią mojej panience   Opluć chcą ją podli zboczeńcy   Utopić chcą ją w morzu zawiści   Paranoicy, podli sadyści   Utaplani w brudnej rozpuście   A na gębach fałszywy uśmiech   Byle zagnać do swego bagna, ale wara wam   Ja ją przecież lepiej znam"
kaczmarski,"Zawsze tęsknotą ludzi małych Porządek świata będzie stały, Wieczne sojusze i podziały Choćby najwyższej ceny warte; I to jest obraz czarno-biały, Jakby się mrówki dogadały, Ze wspólnym domem ich wspaniałym Ma jedno być mrowisko - martwe."
krawczyk,"Więc daj znak Odpowiedz wreszcie ""tak"" Niech ten sen cię obudzi Co cię obchodzą ludzie Zapamiętaj, że sen to ja"
krawczyk,"Czy to jestes ty (czy to ty),  czy to nie ty (to nie ty)?  Kto z nas (czu czu czula)  wine tutaj ma (wine tu ma)?  Ty badz radoscia ma,  daj obeschnac lzom na skroni.  Kilka cieplych slow,  dotyk twoich ust tej nocy..."
kaczmarski,"Tam reduty, potyczki, Bem, Prądzyński, Chłopicki Tam krwiożercze Moskali są rzesze; Ona tu, niedaleczko, Ot, przejażdzka na rzeczką - Serce, drżyj! W Budziszewku włos czesze."
krawczyk,Gdy wieczór bez imienia Już powie do widzenia I w mroku ulic się rozpłynie W stu oknach światła gasną I inne widzę miasto Świat jest jak obraz w starym kinie
krawczyk,Już nie obejrzę się  Światła ramp prowadzą mnie przez świat Żyję tak jak chciałbym żyć I nie liczę strat I tylko portret twój Za mną wciąż przepływa morza miast Może czas tę pamięć już Zmienić w piasku garść
krawczyk,I choć morze strasznie szumi I Neptuna słychać chichot Twój komputer jest mądrzejszy Niż najbardziej chytre licho
krawczyk,Wracaj z daleka z nieznanych dróg wracaj bo czekam z bukietem bzu wracaj z daleka nie spóźniaj się czas szybko mija  i więdnie bez   2x
krawczyk,Pół wieku bywałeś zawsze w drodze Pół wieku (tyle lat!) bez Boga i z bogiem Pół wieku goniłeś piękne marzenia Pół wieku śpiewałeś szukając spełnienia
kaczmarski,"Włosy w aureoli ognia, Skronią pełznie lawy strumyk; Smukła jesteś jak pochodnia Zapalona na tle łuny."
krawczyk,I już morze strasznie szumi I Neptuna słychać chichot Wszędzie rafy i mielizny A gdzieś na dnie nie śpi licho
kaczmarski,"Więc tkwimy jak posągi wymarłych gatunków Bawią się między nami Elfy i Krasnale I żłobią nasze ciała szaradą rysunków W ich naiwnym języku, co nie zna nas wcale."
kaczmarski,Wokół obozu krąży wart wołanie Ciury w taborach kradzony drób pieką Poeta pisze hymn z mapą na kolanie Cudzoziemski oficer szkicuje zasieki
kaczmarski,Tylko żurawia krzyk trwogi nad ranem Obudzi czyjeś bezsilne cierpienie Jedyne Złote Runo czegoś warte
krawczyk,"Poranna dziewczyna znów dzień z nocą spina Poranna dziewczyna, co potrafi przepędzić najgorszy sen Poranna dziewczyna co dzień przypomina Poranna dziewczyna, że samotność nie grozi nam"
krawczyk,"To co, ze nie tak, ze to flirt, jak sprzed lat,  ze juz byl nawet raz taki ktos...  Ja kocham, ja pragne, choc ty znow,  ty swoje wciaz."
kaczmarski,"Tak dalej już nie może być! Czymże ja biedna zawiniłam Że mi się nie chce żyć W tym kraju, o który walczyłam."
krawczyk,"Raz do roku budził się  Święty gdzieś z wysokich sfer  i choć rózgę spora miał  uwielbiały dzieci go.  I choć tak się zmienił świat,  Dziadek Mróz już odpadł z gry,  on na służbie dalej trwa  i znów spełnia sny."
krawczyk,"Od dziś - świat na pół, sobie nic Ten czas, światło w nas, podzielimy dziś Ślepy los, każdy błąd i opłaty za prąd Całe niebo, cały ląd, wszystkie rzeczy, które są Tylko Tobie i mnie, tylko Tobie Od dziś - świat na pół, sobie nic Ten w nas nagły blask podzielimy dziś Pożar krwi, mokre łzy i stukanie deszczu do drzwi Nutkę Fa, nutkę Mi, i czarną kropkę nad ""I"" Tylko Tobie i mnie, tylko Tobie Kilka dat, kilka łat, leśny skrót i lewy but Słodki krem, gorzki żal, chmury i drapacze chmur Mały kąt - Ty i ja, metraż na serca dwa Od dziś świat na pół, sobie nic..."
kaczmarski,Więc lecę porażony chłodem Niedługo będzie trwał ten lot Bo ziemia nieba dnem a spadam coraz głębiej
kaczmarski,"Siedzą przy Okrągłym Stole Ramię w ramię i bok w bok. Na ich tarczach lśnią symbole: Orzeł, Krzyż, Czerwony Smok. Ukarani, czy bezkarni - Ciemność im na nerwach gra. Bezimienni, legendarni - Omawiają przyjście dnia."
kaczmarski,"Płomienie z kredensów, wykładzin i krzeseł, Grzyb dymu, co pustym się niebem poniesie - To wszystko, co mogę dać By oni potrwali, zajęli się dzieckiem, By mogli choć czas jakiś jeszcze bezpiecznie Z życia, co warte - brać!"
kaczmarski,"Szedłem gdzieś, nie wiem gdzie, Kiedy pochwycili mnie, Ale ja szarpałem się Więc w łeb mi dali! Kiedym ocknął się był dzień, Miękkie łóżko, łeb jak pień, Duży pokój jasna sień Gdzie mnie zabrali?"
kaczmarski,"Dziś, śpiewając „sto lat”, myśleć trzeba wprost: Braknie nam Gogola, by opisał nos. Próżne moje twórcze męki Wobec zaciśniętej szczęki, W której polski głos i polski los… i polski los."
kaczmarski,"Jak daleko od źródeł swoich rzeka odpływa Wyrzeźbiwszy własne granice; Niesie szlam wypłukany z ciemnych głębin i wzywa Do radości słonecznym odbiciem... Ale płyną nią szczątki, co na światło nieczułe, Bo obrosłe ciemnością i mułem."
kaczmarski,"Ona śpi, a ja w rozpaczy: Jedno ""coś ty"" - tyle znaczy! Dożywocie niepewności! - Coś ty! - szepce śpiąca - Coś ty!"
kaczmarski,"Noc bez gwiazd nad Camelotem. Żywi modlą się lub drwią. Wampir ziemi zlany potem Śpi, opity ludzką krwią. Przeszły - wojna, głód i dżuma. Sama nędza w nędzy łka. Ruchu ust niewarta - duma, - Dogmat - woła się na psa."
krawczyk,"Człowiek tak niewiele wie Czasem wszystko ma, a czasem jest na dnie Kiedy nie zostaje nic Jedno krótkie słowo może wszystkim być Podaj dłoń - to największa rzecz Gdy ktoś czeka na twój gest"
krawczyk,Leśna muzyka Serca przenika Brzmi w zagajnikach Na liściach gra Leśna muzyka Pszczołami bzyka W trelach słowika Dźwięczy co dnia
krawczyk,"Tak życie nasze płynie, ale każdy ma swój czas Za parę dni, za chwilę może już nas nie będzie Harówka to nie wszystko, jest Rodzina, jest i pies Więc poczekaj, Biała Damo Daj mi jeszcze jeden dzień"
krawczyk,"Był filozof młody  Co nauczał: ""ciesz sie dniem""  A po latach dodał:  ""Tylko nie zapomnij, że..."""
krawczyk,I anieli gromadą pilnują Panna czysta wraz z Józefem pilnują Chwała na wysokości...
kaczmarski,Więc chcesz zostać Segovią? Życzę miłej katorgi. Dziewięćdziesiąt lat z ręki nie wypuszczał gitary. Piszesz wiersze? A po co? Czy nie starczy nam Norwid. Kamizelka niewąska. Chwytasz życie za bary.
krawczyk,"Bądź więc czujny, bądź uważny I na próżno nie mów, Niki, nawet słowa Pełne dziwów to królestwo A ten pałac to Maszyna jest Cyfrowa"
kaczmarski,"Gdzieś tak w połowie tej wykwintnej konwersacji, Gdy po szampanie słodkim kończyliśmy winiak Zapis się skończył i urwała perforacja I co tu gadać wiele schlałem się jak świnia."
kaczmarski,Wśród roześmianych śmieje się niegłośno Wśród rozklaskanych klaszcze mimochodem To zapamięta anegdotę sprośną To zdanie które może być dowodem
krawczyk,Miło było wśród wspomnień Co wracają wciąż do mnie Gdy w przyjaciół mych gronie Chcę być znowu choć raz
kaczmarski,"Gdy w kościołach nie chronić się przyjdzie,lecz modlić Nie o Ojczyznę Wolną, lecz o wolną wolę, Gdy podłymi nazwani będą ludzie podli, Szlachetnymi - szlachetni - bez względu na rolę."
kaczmarski,"Skąd rany na twarzy, jakby pisał czołem Schylonym po śmierci nad odległym stołem? Skąd ślady na ciele po pobiciu sine, Jakby miał się bronić przed swym własnym czynem? Ktoś musiał mu pomóc w przejściu w nieśmiertelność W zamian za nieobecność w tym, czym jest codzienność…"
kaczmarski,"sztorm go rzuca na wybrzeże, gdzie księżniczki stoi zamek, ona mu otwiera bramę, pirat ją w ramiona bierze, tętnią ściany i sklepienia cieni szeptem i oddechem, jego serce - suchy wiecheć, lecz jej serce jest z płomienia, tętnią ściany i sklepienia."
kaczmarski,"Nawet najtwardsza czaszka pęka,   Wiotczeją mięśnie, gaśnie wzrok.   Zrób krok do tyłu nim do przodu   Za wcześnie zrobisz głupi krok."
kaczmarski,"Grona mędrców komunizmu po nocach się pocą Kto zasłużył na wskrzeszenie, a jeśli - to po co? Kto się jeszcze przydać może, bo już chodzą słuchy, Że marksiści potajemnie - wywołują duchy. Jeden odpadł, bo przed światem prawdy się nie schowa: Nie zamordowanoby go? To sam by mordował. Inny też się nie nadaje, choć objęty czystką, Gdyby żył - to jeszcze gorzej działoby się wszystko. Niechby się inaczej zgięła historii sprężyna, A rehabilitowalibyśmy dziś - Stalina."
krawczyk,"Ciemniej świeci lampa snu Słabiej płonie marzeń żar Wypłowiały barwy słów I tak ci żal, bo nie wiesz sam Jak nazwać to, co dawno już za mgłą"
krawczyk,"To Świąt czas i choinka jest Dzieci wokół śpiewają tak Dziś Bóg się narodził w stajence gdzieś I czas zmienia się, bo spełniły się sny"
kaczmarski,(Dziadkom - Felicji i Stanisławowi Trojanowskim)
kaczmarski,"Bo choć zaginął hełm i miecz, Dla ciała żadna w niej ostoja, To w końcu życia warta rzecz – Zbroja!"
krawczyk,"W tym samotny tłumie słyszę głos Ktoś zaklina się, że niewinny jest Jego krzyk dobiega dzień i noc Woła, to oni wrobili mnie"
kaczmarski,"Z dala od dworu i tłumu - cóż to za cena wygnania? Mówiłem wszak sam - nad poezją władza nie może mieć władzy. Cyrku w pustelnię zamiana spokój jednak odbiera, Bo pyszniej drażnić Cesarza, niż kupcom za opał kadzić."
krawczyk,"Ty wiesz, tak już w życiu jest Czego człowiek chce Czasem spełnia się Ona, silna tak, wciąż daje nam Tę wiarę w każdą prawdę jej"
kaczmarski,"Nasza krowa - jakby zgadła Co ją czeka - szybko padła, Nim przegnali ją na tamtą Bugu stronę. Pogrzeb miała uroczysty - W ziemi bliskiej, bo ojczystej Leżą kości jej - Starannie ogryzione."
krawczyk,Niedziela w mieście Spełniony koncert życzeń Uparłem chyba się By kochać życie
krawczyk,"Aż nagle zrywasz się, Budzisz ze snu, Zdziwiony widzisz, że Sam jesteś znów. Przespałeś tyle lat, Tak wiele szans, Zgubiłeś tyle dat, Straciłeś czas!"
kaczmarski,"Będą tu przyjmować gości, Lub pacjentów w czystych łóżkach I zapomni o przeszłości Łubianka-Matuszka."
krawczyk,Ja myślę że to już święta  kart z życzeniami rośnie stos Powitamy śpiewem ten dzień niezwykły  To znak że świat nadszedł czas
kaczmarski,"Za rządów kniazia Jura Heretyka (Którego lud zwał także - Uśmiechniętym), W czasach, gdy życia pęd oddech zatykał, A powóz dziejów dziwne brał zakręty, Gdy się z herezją borykał Watykan, Choć ekumenizm głosił Ojciec Święty - Ja już nie żyłem od półtora wieku, Lecz - nie do końca - krytykom na przekór."
krawczyk,"Płatna miłość, innej nie znam...  Płatna miłość - poezja..."
krawczyk,"Rock, rock, rock and roll (x4) U nas każdy wie Jak rocka tańczy się"
kaczmarski,"Kiedy wyjdę, to przyjadę, pogadamy po staremu, Gryps przesyłam przez kolegę, który właśnie dzisiaj wyszedł - To porządny bardzo człowiek, możesz wierzyć mu jak swemu, Umówiliśmy się z nim, że razem ze mną się zapisze!"
kaczmarski,"Muszelki - rzecz nietrwała, Po prawdzie nic nie warta, Ale córeczka chciała - Córeczka jest uparta.   Z fal słońce się wychyla   Jak złota pierś modelki;   Umyka nam ta chwila -   Idziemy po muszelki."
kaczmarski,"Bo widzę, że ta spowiedź - to piosenka - Dla siebie ją samego wykonuję... To też grzech - więcej grzechów nie pamiętam, Ale tego jednego - nie żałuję!"
kaczmarski,A my damy banię A my damy w szyję Człowiek z pawiem na kolanie Dowie się że żyje
krawczyk,W tobie ciemniejszych nie dostrzegam stron W tobie przeczuwam marzeń jasny dom W tobie chcę widzieć tylko jasny dzień Bo w tobie być może zakochałem się
kaczmarski,"Ci wszyscy ludzie, którzy poszli precz Z naszego życia,  Z naszego życia To także nasza rzecz, nie tylko ich to rzecz To stawka winy nie do przebicia."
krawczyk,"To był zwyczajny dzień , płynął czas obok mnie. Pustką czterech ścian bawił sie ze mną los. Wten promyk słońca wpadł za mój prog ,pod mój dach. Zagrzał miejsce nam dal nam to co dać chcial."
